-11.320072174072266,0.04661361873149872,0.0,3.0,1.0
-11.228763283061129,0.05214822152384473,0.0,3.056845008004402,1.0568450080044018
-11.137496535665077,0.057762856991628565,0.0,3.1136900160088037,1.113690016008804
-11.046314075499192,0.06353755781028805,0.0,3.1705350240132057,1.1705350240132057
-10.95525804617856,0.06955235665526102,0.0,3.227380032017608,1.2273800320176076
-10.864370591318263,0.07588728620198529,0.0,3.2842250400220094,1.2842250400220097
-10.773693854533384,0.08262237912589868,0.0,3.3410700480264115,1.3410700480264115
-10.68326997943901,0.08983766810243901,0.0,3.3979150560308136,1.3979150560308133
-10.59314110965022,0.09761318580704412,0.0,3.454760064035215,1.4547600640352154
-10.503349388782103,0.10602896491515185,0.0,3.5116050720396172,1.5116050720396172
-10.41393696044974,0.11516503810219997,0.0,3.5684500800440193,1.5684500800440193
-10.324945968268215,0.12510143804362636,0.0,3.625295088048421,1.625295088048421
-10.236418555852616,0.13591819741486885,0.0,3.682140096052823,1.682140096052823
-10.14839686681802,0.1476953488913652,0.0,3.738985104057225,1.738985104057225
-10.060923044779516,0.1605129251485533,0.0,3.7958301120616267,1.7958301120616267
-9.974039233352185,0.174450958861871,0.0,3.8526751200660287,1.8526751200660287
-9.887787576151112,0.18958948270675602,0.0,3.909520128070431,1.9095201280704308
-9.80221021679138,0.20600852935864625,0.0,3.9663651360748324,1.9663651360748324
-9.717347689279336,0.22378553964276218,0.0,4.0,1.985822858620969
-9.63318091881645,0.24290197013042544,0.0,4.0,1.9511009838915667
-9.549615069435546,0.2632172840186132,0.0,4.0,1.9163791091621643
-9.466550406751505,0.28458305689453745,0.0,4.0,1.881657234432762
-9.383887196379211,0.3068508643454102,0.0,4.0,1.8469353597033598
-9.301525703933544,0.3298722819584436,0.0,4.0,1.8122134849739573
-9.219366195029385,0.3534988853208494,0.0,4.0,1.7774916102445548
-9.13730893528162,0.37758225001983975,0.0,4.0,1.7427697355151526
-9.055254190305126,0.4019739516426268,0.0,4.0,1.7080478607857503
-8.97310222571479,0.42652556577642237,0.0,4.0,1.673325986056348
-8.890753307125488,0.45108866800843855,0.0,4.0,1.6386041113269458
-8.808107700152107,0.47551483392588745,0.0,4.0,1.6038822365975434
-8.725065670409528,0.4996556391159809,0.0,4.0,1.569160361868141
-8.64152748351263,0.523362659165931,0.0,4.0,1.5344384871387386
-8.557393405076299,0.5464874696629497,0.0,4.0,1.4997166124093364
-8.472563700715416,0.5688816461942493,0.0,4.0,1.464994737679934
-8.38693863604486,0.5903967643470416,0.0,4.0,1.4302728629505317
-8.300418476679516,0.6108843997085384,0.0,4.0,1.3955509882211294
-8.212903488234263,0.6301961278659522,0.0,4.0,1.360829113491727
-8.124293936323987,0.6481835244064946,0.0,4.0,1.3261072387623245
-8.034490086563567,0.6646981649173778,0.0,4.0,1.2913853640329225
-7.943392204567885,0.6795916249858139,0.0,4.0,1.25666348930352
-7.850900555951825,0.6927154801990147,0.0,4.0,1.2219416145741178
-7.7569154063302665,0.7039213061441922,0.0,4.0,1.1872197398447155
-7.661337021318093,0.7130606784085588,0.0,4.0,1.152497865115313
-7.564065666530186,0.7199851725793261,0.0,4.0,1.1177759903859108
-7.465001607581428,0.7245463642437063,0.0,4.0,1.0830541156565086
-7.364045110086698,0.7265958289889113,0.0,4.0,1.0483322409271059
-7.261096439660882,0.7259851424021535,0.0,4.0,1.0136103661977036
-7.1560650897380835,0.7225773515355836,0.0,3.966789123149275,0.9944648538582125
